[2025-04-22 22:18:43] This is codeql database index-files --include-extension=.properties --size-limit=5m --language properties -- F:\Main-Sec\codeAudit\codeql\databases\WebGoat
[2025-04-22 22:18:43] Log file was started late.
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\src...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\src\main...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\src\main\java...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\src\main\java\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\src\main\java\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\src\main\java\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\src\main\java\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\src\main\resources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\src\main\resources\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\src\main\resources\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\src\main\resources\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\src\main\resources\lessonPlans\de...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\src\main\resources\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\src\main\resources\lessonPlans\nl...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\src\main\resources\lessonPlans\ru...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\src\main\resources\lessonSolutions...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\src\main\resources\lessonSolutions\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\src\main\resources\lessonSolutions\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\classes...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\classes\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\classes\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\classes\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\classes\lessonPlans\de...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\classes\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\classes\lessonPlans\nl...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\classes\lessonPlans\ru...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\classes\lessonSolutions...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\classes\lessonSolutions\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\classes\lessonSolutions\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\classes\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\classes\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\classes\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\classes\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\generated-sources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\generated-sources\annotations...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\maven-status...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\maven-status\maven-compiler-plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\maven-status\maven-compiler-plugin\compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-basics\target\maven-status\maven-compiler-plugin\compile\default-compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\src...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\src\main...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\src\main\java...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\src\main\java\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\src\main\java\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\src\main\java\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\src\main\java\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\src\main\resources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\src\main\resources\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\src\main\resources\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\src\main\resources\images...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\src\main\resources\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\src\main\resources\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\src\test...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\src\test\java...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\src\test\java\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\src\test\java\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\src\test\java\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\src\test\java\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\target...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\target\classes...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\target\classes\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\target\classes\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\target\classes\images...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\target\classes\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\target\classes\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\target\classes\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\target\classes\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\target\classes\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\target\classes\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\target\generated-sources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\target\generated-sources\annotations...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\target\maven-status...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\target\maven-status\maven-compiler-plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\target\maven-status\maven-compiler-plugin\compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\http-proxies\target\maven-status\maven-compiler-plugin\compile\default-compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\src...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\src\main...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\src\main\java...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\src\main\java\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\src\main\java\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\src\main\java\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\src\main\java\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\src\main\resources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\src\main\resources\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\src\main\resources\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\src\main\resources\js...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\src\main\resources\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\src\main\resources\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\target...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\target\classes...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\target\classes\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\target\classes\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\target\classes\js...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\target\classes\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\target\classes\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\target\classes\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\target\classes\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\target\classes\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\target\classes\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\target\generated-sources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\target\generated-sources\annotations...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\target\maven-status...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\target\maven-status\maven-compiler-plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\target\maven-status\maven-compiler-plugin\compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\idor\target\maven-status\maven-compiler-plugin\compile\default-compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\src...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\src\main...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\src\main\java...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\src\main\java\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\src\main\java\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\src\main\java\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\src\main\java\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\src\main\resources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\src\main\resources\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\src\main\resources\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\src\main\resources\js...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\src\main\resources\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\src\main\resources\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\target...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\target\classes...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\target\classes\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\target\classes\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\target\classes\js...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\target\classes\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\target\classes\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\target\classes\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\target\classes\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\target\classes\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\target\classes\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\target\generated-sources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\target\generated-sources\annotations...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\target\maven-status...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\target\maven-status\maven-compiler-plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\target\maven-status\maven-compiler-plugin\compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\insecure-login\target\maven-status\maven-compiler-plugin\compile\default-compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\src...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\src\main...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\src\main\java...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\src\main\java\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\src\main\java\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\src\main\java\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\src\main\java\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\src\main\resources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\src\main\resources\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\src\main\resources\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\src\main\resources\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\src\main\resources\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\target...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\target\classes...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\target\classes\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\target\classes\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\target\classes\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\target\classes\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\target\classes\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\target\classes\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\target\classes\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\target\classes\org\owasp\webgoat\plugin...
